2h,20h,40h,60h,material,heatsink,StableOrNot
1.0026,0.99343,0.99073,0.98909,1,0,0
1.0028,1.002,1.003,1.0048,1,1,1
1.0001,0.99873,0.99361,0.99461,2,1,0
1.0029,1.0005,1.0003,1,1,1,1
1.0001,0.99934,1.0031,1.0022,1,1,1
1.0001,0.99886,1.0006,0.99498,1,0,0
1.0001,0.99882,0.9942,1.004,2,1,1
1.0001,0.99965,1.0064,1.004,1,1,1
1.0001,0.99855,0.99061,0.99322,2,0,0
1.0001,0.99886,1.0009,0.99992,2,1,0
1.0001,0.99865,0.99105,0.9943,1,0,0
1.0001,0.99942,0.99859,1.0043,1,1,1
1.0001,0.99864,0.99416,0.99765,2,0,0
1.0001,0.99913,0.99801,1.0026,1,1,1
1.0001,0.99951,0.99964,1.0044,1,1,1
1.0025,0.99692,1.0061,1.0038,2,1,1
1.0001,0.99983,1.0124,1.0031,2,1,1
1.0001,0.99914,1.0007,0.99839,2,0,0
1.0028,0.99729,0.99785,0.99189,2,1,0
1.0024,0.99128,0.98987,0.986,1,0,0
1.0001,0.99931,1.0028,1.0039,1,1,1
1.0001,0.99907,1.0025,0.99953,1,0,0
1.0001,0.99871,0.99336,1.0024,1,1,1
1.0023,0.99033,0.99136,0.99094,2,0,0
1.0024,0.99451,0.99505,0.997,2,1,0
1.0023,0.99176,0.99065,0.9854,2,0,0
1.0025,0.99433,0.99362,0.99576,2,0,0
1.0024,0.99347,0.99788,1.0011,1,1,1
1.0001,0.99924,0.99948,1.0025,2,1,1
1.0027,0.99894,0.99867,1.0015,1,1,1
1.0001,0.99873,0.99552,1.0021,1,1,1
1.0001,0.99859,0.98907,1.0006,1,1,1
1.0023,0.9919,0.99355,0.98895,2,0,0
1.0028,0.9959,0.99538,0.98926,2,0,0
1.0023,0.98753,0.98466,0.9811,2,1,0
1.0001,0.99883,0.99909,0.9948,2,0,0
1.0026,0.99875,1.0025,1.0007,2,0,1
1.0001,0.99886,0.99411,1.0046,1,1,1
1.0001,0.99943,1.0103,1.0001,1,1,1
1.0028,0.99807,0.99876,1.0004,1,0,1
1.0001,0.99857,0.98748,1.0017,1,0,1
1.0024,0.99348,0.9972,0.99068,2,0,0
1.0001,0.99953,1.008,1.0025,1,0,0
1.0001,0.99937,1.0009,1.0039,1,1,1
1.0024,0.99711,0.99787,0.99711,1,1,1
1.0024,0.99704,1.0041,1.0025,1,1,1
1.0001,0.99906,0.99914,1.0025,1,1,1
1.0001,0.99958,1.0083,0.99793,1,1,1
1.0027,0.99562,1.0003,1.0015,2,1,1
1.0023,0.99297,1.0025,0.99815,1,0,0
1.0001,0.99899,0.99427,1.0027,1,1,1
1.0025,0.99085,0.98822,0.98967,2,1,0
1.0026,0.99347,0.99325,0.99165,2,0,0
1.0023,0.99252,0.9922,0.99156,2,0,0
1.0001,0.9989,1.0016,0.99618,2,0,0
1.0027,0.99634,0.9985,0.99191,2,0,0
1.0023,0.99023,0.99681,0.99215,2,0,0
1.0025,0.99167,0.99736,0.99198,2,0,0
1.0027,0.99543,1.004,1.0027,1,1,1
1.0024,0.99724,0.99981,0.99674,1,1,1
1.0001,0.99974,1.0079,1.0042,1,1,1
1.0001,0.99938,1.0044,1.0023,1,1,1
1.0029,0.99874,1.0053,1.0049,1,1,1
1.0024,0.993,0.99563,0.98877,1,0,0
1.0001,0.99859,0.99424,0.99535,2,0,0
1.0001,0.99883,0.99582,1.0024,1,1,1
1.0001,0.99919,1.0052,1.0031,1,1,1
1.0026,0.99451,0.99841,0.99308,2,0,0
1.0001,0.99923,1.0032,1.0039,1,1,1
1.0001,0.99882,0.99826,0.9951,2,0,0
1.0001,0.99907,1.0005,0.99784,2,0,0
1.0027,0.9963,1.0029,0.99852,2,1,1
1.0027,0.99659,1.0052,0.99893,1,1,1
1.0028,0.99609,1.0014,0.99522,2,1,0
1.0023,0.9912,0.99963,0.99631,2,0,0
1.0001,0.99922,0.99719,1.0037,1,1,1
1.0024,0.99207,0.99858,0.99832,1,1,1
1.0001,0.99901,0.9987,0.99786,2,0,0
1.0029,1.0022,1.0039,0.99904,1,0,1
1.0001,0.99978,1.0143,0.99689,1,1,1
1.0001,0.9993,1.0043,1.0005,2,0,0
1.0001,0.99975,1.0063,1.0044,2,1,1
1.0024,0.99166,0.99186,0.99526,1,0,0
1.0023,0.98932,0.98924,0.98876,2,0,0
1.0001,0.99928,1.004,1.0035,1,1,1
1.0001,0.99857,0.99313,0.99541,2,0,0
1.0026,0.99603,0.99445,0.99743,2,0,0
1.0001,0.99862,0.98953,1.001,1,1,1
1.0001,0.99905,0.99683,1.0039,1,1,1
1.0001,0.99876,0.99483,0.99357,2,0,0
1.0001,0.99875,0.99162,1.0025,1,1,1
1.0026,0.99686,0.99731,1.0001,2,1,0
1.0001,0.99851,0.98827,0.9903,2,1,0
1.0001,0.99925,0.99714,1.0044,1,1,1
1.0001,0.99893,1.0007,0.99992,2,0,0
1.0025,0.99535,0.99682,0.99763,2,0,0
1.0001,0.99863,0.99377,0.99659,1,0,0
1.0001,0.99958,1.0118,1.0016,1,1,1
1.0001,0.99858,0.99289,0.99471,2,0,0
1.0025,0.99574,0.99813,0.99822,2,0,0
1.0029,1.0023,1.0083,1.0041,1,1,1
1.0023,0.98947,0.9934,0.99594,2,0,0
1.0029,0.99775,0.99886,0.99575,2,0,0
1.0025,0.99089,0.99677,0.99141,2,0,0
1.0001,0.99889,0.99581,0.99662,2,0,0
1.0001,0.99868,0.99702,0.99691,2,1,0
1.0001,0.99863,0.99079,0.9941,2,0,0
1.0024,0.99388,1.004,1.0009,1,1,1
1.0001,0.99966,1.005,1.0043,1,1,1
1.0001,0.99923,1.0063,1.0034,1,1,1
1.0023,0.99363,0.99527,0.99102,2,0,0
1.0029,1.0037,1.0089,1.007,1,1,1
1.0001,0.99858,0.99508,0.99671,2,0,0
1.0023,0.99547,0.99759,0.99113,2,0,0
1.0027,0.99543,0.99805,0.9952,2,1,0
1.0001,0.9987,0.99276,1.0023,1,1,1
1.0025,0.99521,0.99808,0.99474,2,0,0
1.0001,0.99955,1.0105,1.0027,1,1,1
1.0001,0.99888,1.0026,0.9986,2,0,0
1.0028,0.9963,0.99444,0.99176,2,0,0
1.0001,0.99955,0.99999,1.005,1,1,1
1.0024,0.99059,0.98966,0.98918,2,0,0
1.0025,0.99455,0.99574,0.9943,2,0,0
1.0027,0.99891,0.99967,1.0021,1,1,1
1.0001,0.99959,1.0043,1.004,1,1,1
1.0001,0.99964,1.0108,0.99752,1,1,1
1.0001,0.9998,1.0078,1.0041,1,1,1
1.0001,0.9992,1.0029,1.0034,1,1,1
1.0001,0.99936,1.0071,1.0037,1,1,1
1.0024,0.99605,1.0026,0.99859,1,0,1
1.0025,0.99207,0.99251,0.98677,2,0,0
1.0001,0.99965,1.0129,0.99695,1,1,1
1.0024,0.98981,0.98894,0.9851,2,1,0
1.0001,0.99868,0.99155,0.99298,2,0,0
1.0025,0.997,1.0006,1.0018,1,0,1
1.0001,0.99885,1.0001,1.0021,1,1,1
1.0024,0.99114,0.99185,0.99418,2,0,0
1.0029,0.99715,0.99949,0.99625,2,1,0
1.0001,0.99963,1.0037,1.0048,1,1,1
1.0023,0.9911,0.9896,0.99328,2,0,0
1.0028,0.99562,0.99683,0.99119,2,0,0
1.0001,0.99861,0.99344,0.99357,1,0,0
1.0026,0.99317,0.99874,0.99246,2,0,0
1.0001,0.999,1.003,1.0003,2,1,0
1.0001,0.99931,1.007,1.0028,1,0,1
1.0025,0.994,0.99311,0.99313,2,0,0
1.0001,0.99856,0.99697,0.99578,2,0,0
1.0027,0.99325,0.99746,0.99362,2,0,0
1.0001,0.99888,0.99247,1.0041,1,1,1
1.0001,0.99951,1.0083,1.0029,1,1,1
1.0001,0.99877,0.99397,1.0022,1,1,1
1.0001,0.99965,1.0107,0.99809,1,1,1
1.0029,0.99832,1.0051,0.9999,1,1,1
1.0001,0.99873,0.99188,0.99555,2,0,0
1.0001,0.99946,1.0055,1.0021,2,0,0
1.0001,0.99869,0.99132,0.99779,2,0,0
1.0027,0.99341,0.99342,0.99111,2,0,0
1.0001,0.99874,0.99851,0.99357,1,0,0
1.0001,0.99898,0.99764,0.99824,2,0,0
1.0001,0.99856,0.98848,0.99009,2,0,0
1.0028,0.99836,0.99825,0.999,1,0,1
1.0001,0.9997,1.0127,0.99684,1,1,1
1.0001,0.99928,1.0068,1.0012,2,1,1
1.0001,0.99933,1.0099,1.0013,1,1,1
1.0001,0.99968,1.0065,1.0039,1,1,1
1.0001,0.99963,1.008,1.0029,1,1,1
1.0001,0.99919,0.99626,1.0046,1,1,1
1.0001,0.99971,1.01,1.0008,1,0,1
1.0024,0.99376,0.999,1.0019,1,0,1
1.0001,0.99983,1.0126,0.99478,1,1,1
1.0026,0.99446,0.99757,0.9964,2,0,0
1.0001,0.99933,1.005,1.0031,1,1,1
1.0001,0.99857,0.98772,0.99263,2,0,0
1.0001,0.99854,0.99459,0.99109,2,0,0
1.0023,0.99072,0.99118,0.99508,2,0,0
1.0001,0.99859,0.99435,0.9934,2,0,0
1.0001,0.9987,0.99896,0.99578,2,1,0
1.0001,0.99958,1.0129,0.99903,1,1,1
1.0001,0.99911,0.99654,1.0046,1,1,1
1.0001,0.99853,0.99337,0.99031,2,0,0
1.0028,0.99686,0.99713,0.99796,1,0,1
1.0001,0.99918,1.002,1.0037,1,1,1
1.0001,0.99969,1.015,0.99525,1,1,1
1.0001,0.99905,0.99776,1.0041,1,1,1
1.0001,0.99853,0.99098,0.99451,2,0,0
1.0001,0.99863,0.99409,0.9916,2,0,0
1.0026,0.99152,0.9894,0.99054,2,0,0
1.0023,0.99484,1.0022,0.99626,2,0,0
1.0023,0.99486,1.0026,0.99957,2,0,0
1.0001,0.99865,0.98918,1.0024,1,1,1
1.0001,0.99969,1.0104,1.0006,1,1,1
1.0001,0.99966,1.0132,1.001,1,1,1
1.0001,0.999,0.99646,1.0022,1,1,1
1.0027,1.0012,1.0078,1.0045,1,1,1
1.0027,0.99362,1.0006,0.9953,2,0,0
1.0001,0.99899,0.99993,0.99653,2,0,0
1.0001,0.99855,0.98955,0.99474,1,0,0
1.0029,0.99937,1.0027,1.0013,1,1,1
1.0028,0.99606,0.99866,0.99254,2,0,0
1.0001,0.99953,1.0128,0.99725,1,1,1
1.0023,0.98848,0.99168,0.98848,1,1,0
1.0001,0.99893,0.99964,0.99865,2,0,0
1.0024,0.99249,1.0022,0.99763,1,1,1
1.0001,0.99898,0.99309,1.0037,1,0,1
1.0001,0.99856,0.98802,0.99381,2,0,0
1.0024,0.99674,1.0065,1.001,1,1,1
1.0001,0.99901,0.99594,1.0034,1,0,1
1.0024,0.98938,0.99375,0.99273,2,1,0
1.0001,0.99867,0.99694,0.99379,2,0,0
1.0001,0.99904,1.0006,1.0038,1,1,1
1.0001,0.99982,1.0089,1.0031,1,1,1
1.0001,0.99948,1.0031,1.0045,1,1,1
1.0001,0.99943,1.005,1.0019,1,1,0
1.0024,0.99138,0.99348,0.98828,2,1,0
1.0001,0.99855,0.99294,0.99257,2,0,0
1.0001,0.99862,0.99262,0.99255,2,0,0
1.0025,0.98995,0.99657,0.99956,2,0,0
1.0025,0.9975,1.0012,1.0003,1,1,1
1.0025,0.99683,0.99668,0.99794,2,1,0
1.0001,0.99867,0.99675,0.99428,2,0,0
1.0029,0.99804,1.0007,0.99709,1,1,1
1.0026,0.99846,0.99975,0.99659,2,1,1
1.0025,0.99282,0.99067,0.99259,2,0,0
1.0023,0.99548,1.006,1.0018,1,1,1
1.0001,0.99855,0.99394,0.99198,2,0,0
1.0023,0.9874,0.98949,0.99336,2,0,0
1.0023,0.99451,0.99657,0.99014,2,0,0
1.0001,0.99972,1.0071,1.004,1,1,1
1.0001,0.99851,0.99143,0.99068,1,0,0
1.0001,0.99938,1.0035,1.004,1,1,1
1.0024,0.99527,0.9979,0.99425,2,0,0
1.0025,0.99777,1.0012,1.0003,1,1,1
1.0001,0.99936,1.0056,1.0031,1,1,1
1.0023,0.98872,0.99671,0.99409,1,0,0
1.0025,0.99581,1.0041,0.99954,2,1,0
1.0001,0.99922,0.99741,1.0044,1,1,1
1.0027,0.9973,1.0046,1.0043,1,1,1
1.0025,0.99693,1.0002,0.99444,2,0,0
1.0023,0.9881,0.99254,0.989,2,0,0
1.0001,0.99952,1.0106,0.99912,1,1,1
1.0001,0.99857,0.98775,0.99961,1,1,1
1.0023,0.98914,0.98839,0.984,2,0,0
1.0001,0.99914,0.99672,1.0026,1,1,1
1.0028,0.99674,0.99932,0.99917,1,1,1
1.0024,0.99447,0.99591,0.99603,2,1,0
1.0025,0.99578,0.998,0.99616,2,1,0
1.0026,0.99573,1.0014,1.0037,1,1,1
1.0026,0.99939,1.0068,1.0033,1,1,1
1.0001,0.99854,0.99356,0.9905,2,0,0
1.0001,0.99968,1.0083,1.0025,1,1,1
1.0026,0.99841,1.0014,1.0007,1,1,1
1.0001,0.99865,0.99434,0.9902,1,0,0
1.0001,0.99856,0.988,0.99035,2,0,0
1.0024,0.98929,0.99754,0.99222,2,0,0
1.0023,0.99091,0.99388,0.9969,2,0,0
1.0026,0.99283,0.9955,0.99596,2,1,0
1.0001,0.99861,0.99411,0.99422,2,1,0
1.0001,0.99949,1.0043,1.0038,1,1,1
1.0001,0.99873,0.99239,0.99732,2,0,0
1.0001,0.99898,1.0024,1.0032,1,1,1
1.0025,0.99364,1.0019,0.99587,1,0,0
1.0001,0.99909,1.0005,1.0022,1,1,1
1.0001,0.99906,0.99633,1.0019,1,1,1
1.0025,0.99045,0.99282,0.98696,1,0,0
1.0001,0.99912,1.0001,1.0041,1,1,1
1.0001,0.99864,0.99092,0.99118,2,0,0
1.0024,0.98924,0.99148,0.98565,2,0,0
1.0029,0.99866,0.99949,0.99347,2,0,0
1.0001,0.99947,1.0011,1.0044,1,1,1
1.0025,0.99379,0.9967,0.99008,2,0,0
1.0001,0.99904,0.99457,1.0047,1,1,1
1.0001,0.99984,1.008,1.0046,1,1,1
1.0025,0.99452,1.0022,0.99941,1,1,1
1.0001,0.99915,1.004,1.0024,1,1,1
1.0001,0.99954,1.0081,1.0003,1,1,1
1.0001,0.99881,0.99559,0.99672,1,0,0
1.0024,0.99279,0.99259,0.9882,2,0,0
1.0001,0.99939,1.0031,1.0038,1,1,1
1.0001,0.99853,0.98988,0.99393,2,0,0
1.0027,0.99575,0.99503,0.98879,2,0,0
1.0025,0.9916,0.99654,0.99157,2,0,0
1.0025,0.99783,1.0013,0.99734,1,1,0
1.0024,0.99414,0.99351,0.99075,2,0,0
1.0001,0.99854,0.98915,0.99045,2,0,0
1.0001,0.99973,1.0122,0.99773,1,1,1
1.0001,0.99856,0.99125,0.98925,2,0,0
1.0024,0.98896,0.9867,0.9865,1,0,0
1.0029,1.0045,1.0066,1.004,1,1,1
1.0001,0.99896,0.99559,1.0035,1,1,1
1.0001,0.99891,0.99719,1.0007,1,1,1
1.0025,0.9916,0.99669,0.99309,2,0,0
1.0023,0.98921,0.99816,0.99853,2,0,0
1.0001,0.99883,0.99596,1.0008,1,1,1
1.0001,0.99873,0.99225,0.99201,2,0,0
1.0001,0.99872,0.98989,1.0017,1,1,1
1.0023,0.98843,0.99604,0.99003,2,0,0
1.0023,0.9908,0.9936,0.99479,2,1,0
1.0001,0.99901,1.0044,1.0022,1,1,1
1.0001,0.99889,0.99694,1.0023,2,1,1
1.0001,0.99895,1.003,1.0002,2,0,0
1.0024,0.99356,0.99598,0.99924,1,1,1
1.0028,1.0006,1.0022,1.0003,1,1,1
1.0026,0.9917,0.98981,0.98543,2,1,0
1.0025,0.99801,0.99874,0.9931,2,0,0
1.0001,0.99932,1.0057,1.0037,1,1,1
1.0024,0.99667,1.005,0.99886,2,1,1
1.0001,0.99869,0.99778,0.99362,1,1,0
1.0026,0.99404,0.99192,0.99231,2,0,0
1.0001,0.99871,0.99222,0.99333,2,0,0
1.0027,0.99493,0.99327,0.98904,2,0,0
1.0025,0.99849,1.0009,1.0028,2,0,0
1.0024,0.99315,0.99222,0.99528,2,0,0
1.0001,0.99972,1.0099,1.0028,2,1,0
1.0026,0.99237,0.9955,0.997,2,0,0
1.0001,0.99923,1.0025,1.002,1,1,1
1.0001,0.99873,0.99873,0.99554,2,0,0
1.0001,0.99855,0.99028,0.99087,2,0,0
1.0026,1.0002,1.0044,1.0038,1,1,1
1.0001,0.99863,0.99374,0.99596,2,0,0
1.0023,0.99269,0.99317,0.99089,2,0,0
1.0027,0.9962,1.0004,0.9956,2,0,0
1.0026,0.99725,1.0012,0.99904,1,1,1
1.0025,0.99137,0.99405,0.98961,2,0,0
1.0026,0.99734,0.99834,0.99235,2,0,0
1.0026,0.99618,0.99551,0.99628,1,0,0
1.0027,0.99822,1.0043,1.0011,1,1,1
1.0001,0.99906,0.99781,1.0004,1,1,0
1.0029,0.99917,1.0009,0.99932,1,1,1
1.0025,0.99287,0.9939,0.99465,2,0,0
1.0026,0.99165,0.99652,0.99776,1,1,1
1.0023,0.98993,0.9936,0.99328,2,0,0
1.0025,0.99796,0.99933,0.99654,2,0,0
1.0023,0.99144,0.99127,0.98601,2,0,0
1.0024,0.99511,0.99564,0.99244,2,0,0
1.0001,0.99889,1.0006,0.99512,2,0,0
1.0026,0.99258,0.99571,0.98914,2,0,0
1.0001,0.99879,0.9986,0.99138,2,0,0
1.0001,0.99906,0.9965,1.0043,1,1,1
1.0025,0.99779,1.0026,0.9985,1,1,1
1.0028,0.99632,1.0008,0.99463,2,0,0
1.0001,0.99862,0.9892,1.0013,1,1,1
1.0025,0.99179,0.99484,0.99089,2,0,0
1.0001,0.99931,0.99893,1.0047,1,0,1
1.0001,0.99856,0.98995,0.99096,2,0,0
1.0001,0.99885,0.99952,0.99452,2,0,0
1.0001,0.99942,1.0097,1.0004,1,1,1
1.0001,0.99884,0.99549,0.99797,2,0,0
1.0001,0.99871,0.99253,1.0033,1,1,1
1.0001,0.99941,1.0004,1.0035,1,1,1
1.0023,0.99091,0.99052,0.98596,2,0,0
1.0001,0.9993,0.99905,1.0041,1,1,1
1.0001,0.99912,1.0054,1.0034,1,1,1
1.0001,0.99934,1.0005,1.0039,1,1,1
1.0001,0.99978,1.0093,1.0039,1,1,1
1.0001,0.9995,1.0059,1.0037,1,1,1
1.0026,0.99982,1.0027,0.99907,1,1,1
1.0001,0.99886,0.99486,1.0037,1,1,1
1.0024,0.99006,0.98928,0.98452,2,1,0
1.0026,0.99782,1.0027,1.0039,2,1,1
1.0025,0.99423,0.99678,0.99224,2,0,0
1.0001,0.99887,0.9963,1.0023,1,1,1
1.0001,0.99871,0.99581,0.99074,2,0,0
1.0001,0.99859,0.98887,0.99486,1,1,0
1.0023,0.98818,0.99442,0.99707,2,0,0
1.0024,0.99677,1.0035,0.99806,2,0,0
1.0001,0.99923,1.0008,1.0032,1,1,1
1.0001,0.99877,0.99122,1.0035,1,1,1
1.0025,0.99284,0.99813,0.99253,2,0,0
1.0025,0.99666,0.99603,0.99861,1,0,0
1.0023,0.98984,0.98803,0.99073,2,0,0
1.0025,0.99455,1.0011,1.0012,1,1,1
1.0001,0.99877,0.99375,0.9944,2,0,0
1.0001,0.99867,0.99195,0.99114,2,0,0
1.0001,0.99914,1.0038,0.99821,2,0,0
1.0029,0.99696,1.0012,0.99497,1,1,1
1.0025,0.9942,0.99311,0.9938,2,0,0
1.0001,0.99898,1.0013,0.99758,2,1,0
1.0026,0.99667,1.003,1.0051,1,1,1
1.0001,0.99859,0.99015,0.99073,2,1,0
1.0029,1.0017,1.0047,1.0018,1,1,1
1.0001,0.9987,0.99208,1.0015,1,1,1
1.0001,0.99958,1.0077,1.002,1,1,1
1.0025,0.99115,0.9902,0.98732,2,0,0
1.0001,0.99924,0.99839,1.0032,1,1,1
1.0001,0.999,0.99489,1.0042,1,1,1
1.0001,0.99897,1.0007,0.99647,2,0,0
1.0027,0.99924,1.0006,1.003,1,1,1
1.0001,0.9989,1.0009,0.99309,2,0,0
1.0027,0.99765,1.0051,0.99927,1,1,1
1.0001,0.99862,0.99534,0.99488,2,0,0
1.0001,0.99983,1.0165,0.99579,1,1,1
1.0001,0.99855,0.98746,0.99043,2,0,0
1.0001,0.9995,1.0062,1.0021,2,0,0
1.0023,0.99406,1.0002,0.99358,2,0,0
1.0001,0.9998,1.0102,0.99829,1,1,1
1.0023,0.99258,0.99312,0.99239,2,0,0
1.0028,0.99984,1.0034,0.99852,1,0,1
1.0023,0.98831,0.98709,0.98229,2,0,0
1.0001,0.99869,0.99829,0.99817,2,0,0
1.0023,0.99136,0.99603,0.98969,2,0,0
1.0024,0.99297,0.99488,0.99203,2,0,0
1.0001,0.99872,0.99245,0.99486,2,0,0
1.0023,0.98897,0.99034,0.98713,2,1,0
1.0023,0.98831,0.98728,0.99137,2,0,0
1.0026,0.99719,1.0019,1.0003,1,1,1
1.0023,0.98893,0.98871,0.98654,2,0,0
1.0001,0.99924,1.0006,0.99945,2,0,0
1.0001,0.99855,0.98928,0.99362,2,0,0
1.0026,0.99922,1.002,1.0006,1,1,1
1.0001,0.999,0.99699,1.0002,2,0,0
1.0025,0.99459,1.0032,0.99633,1,0,0
1.0023,0.98942,0.99304,0.99064,2,0,0
1.0026,0.99373,0.99344,0.99357,2,0,0
1.0023,0.98983,0.99818,0.99224,2,0,0
1.0026,0.99434,1.0018,1.0003,1,1,1
1.0001,0.99925,1.0063,1.0028,1,1,1
1.0029,0.99768,1.0037,0.99726,1,1,1
1.0024,0.98986,0.99069,0.98671,2,0,0
1.0029,1.0002,1.0025,0.99761,1,1,1
1.0001,0.99904,0.99497,1.0048,1,1,1
1.0001,0.99913,0.9968,1.0042,1,1,1
1.0029,0.99903,0.99744,0.99681,2,0,0
1.0024,0.98862,0.9948,0.99666,2,0,0
1.0027,0.99412,0.99583,0.99931,2,1,0
1.0023,0.99122,1,0.99439,2,0,0
1.0025,0.99053,0.98752,0.99108,2,0,0
1.0029,0.99953,1.0038,1.0056,1,1,1
1.0001,0.99919,1.0021,1.0041,1,1,1
1.0024,0.99535,1.0025,1.0036,2,1,1
1.0027,1.0015,1.0056,1.0004,2,1,1
1.0001,0.99864,0.99034,0.99251,2,0,0
1.0001,0.99974,1.0125,0.997,1,1,1
1.0001,0.99882,0.99676,0.9978,2,0,0
1.0026,0.99176,0.99949,0.99355,2,1,0
1.0001,0.9987,0.9924,0.99995,1,1,1
1.0027,0.99886,1.002,0.99993,1,1,1
1.0023,0.99173,0.99326,0.99696,2,0,0
1.0024,0.99262,1.0012,1.0044,1,1,1
1.0001,0.99868,0.99468,0.99216,2,0,0
1.0001,0.99948,1.002,1.0036,1,1,1
1.0001,0.99892,0.99579,0.99821,2,0,0
1.0025,0.99176,0.99425,0.99576,2,1,0
1.0001,0.99858,0.99742,0.99367,2,0,0
1.0001,0.9987,0.99614,0.99122,2,0,0
1.0001,0.9988,0.99518,0.99513,2,0,0
1.0001,0.9991,1.0023,0.9973,2,0,0
1.0001,0.99917,1.0021,0.99849,2,0,0
1.0023,0.98853,0.98913,0.98548,2,0,0
1.0024,0.99494,0.99482,0.99035,2,0,0
1.0024,0.98969,0.99175,0.99058,2,0,0
1.0023,0.98751,0.9868,0.98357,1,0,0
1.0001,0.99982,1.005,1.0036,1,1,1
1.0027,0.99525,0.99858,1,1,1,1
1.0023,0.99125,0.99096,0.99479,2,0,0
1.0001,0.99902,1.0001,0.99614,2,0,0
1.0024,0.99194,0.99544,0.99817,2,0,0
1.0027,0.99863,0.99982,0.99554,2,0,0
1.0001,0.99933,0.99919,1.003,1,1,1
1.0001,0.99888,1.0005,0.99978,2,0,0
1.0027,0.99608,1.0024,1.0012,2,1,1
1.0027,1.0002,1.0027,1.0035,1,1,1
1.0001,0.99889,0.99546,1.0033,1,1,1
1.0001,0.99913,1.0008,1.0043,1,1,1
1.0001,0.99862,0.99031,0.99057,2,0,0
1.0001,0.99931,1.0082,1.0013,1,1,1
1.0001,0.99919,1.005,1.0026,1,1,1
1.0028,0.99806,1.0005,0.99421,2,0,0
1.0028,1.0011,1.0089,1.0046,1,1,1
1.0023,0.993,1.0027,1.0063,1,1,1
1.0001,0.99905,1.0036,0.99915,1,0,0
1.0001,0.99893,1.0019,0.99541,2,0,0
1.0001,0.99868,0.9923,0.99426,2,0,0
1.0001,0.99864,0.99646,0.99493,2,0,0
1.0001,0.99948,1.0043,1.0034,1,1,1
1.0001,0.99898,0.99671,0.99542,2,0,0
1.0001,0.99967,1.0053,1.0035,1,1,1
1.0024,0.99745,1.0011,1.0046,1,1,1
1.0001,0.99858,0.99069,0.99192,2,1,0
1.0001,0.99893,0.99662,1.0023,1,1,1
1.0001,0.99859,0.99002,0.99434,2,0,0
1.0027,0.9994,1.0054,1.0017,1,1,1
1.0027,0.99645,0.99482,0.99675,2,0,0
1.0023,0.99045,0.99512,0.99518,2,0,0
1.0026,0.99332,0.99525,0.99627,2,0,0
1.0025,0.99462,1.0007,1.0002,1,1,1
1.0023,0.99328,1.0001,0.9954,2,1,0
1.0024,0.99434,0.99799,0.99099,2,0,0
1.0024,0.99539,1.0024,0.99882,1,1,0
1.0023,0.99485,1.0022,1.0025,1,1,1
1.0023,0.9908,0.99332,0.99541,2,0,0
1.0001,0.99926,1.0015,1.0024,1,1,1
1.0024,0.99376,0.99354,0.99316,2,0,0
1.0001,0.99933,1.0042,1.0013,1,1,1
1.0001,0.99874,0.99269,0.99357,2,0,0
1.0025,0.99245,0.99772,1.0006,1,0,1
1.0001,0.99858,0.99093,0.99204,2,0,0
1.0026,0.99593,1.0015,1.0023,2,1,0
1.0001,0.99872,0.99602,0.99757,1,0,0
1.0001,0.99879,0.99602,0.99232,2,0,0
1.0001,0.999,0.99422,1.0011,1,1,1
1.0025,0.99075,0.98865,0.99152,2,0,0
1.0001,0.99865,0.9909,0.99154,2,0,0
1.0025,0.99357,0.99938,1.0027,1,0,1
1.0024,0.98911,0.98667,0.98668,2,0,0
1.0025,0.99396,0.99513,0.99514,2,0,0
1.0001,0.99886,0.9927,1.0038,2,1,1
1.0001,0.9986,0.99435,0.99137,2,0,0
1.0023,0.98861,0.98907,0.98664,2,0,0
1.0001,0.99855,0.99009,0.9916,2,0,0
1.0026,0.99254,0.99018,0.99213,1,0,0
1.0023,0.98788,0.99592,0.99438,2,0,0
1.0024,0.99036,0.99396,0.9955,2,0,0
1.0023,0.98851,0.99341,0.99381,2,0,0
1.0001,0.99979,1.0157,0.99415,1,1,1
1.0025,0.99548,1.0003,1.0016,1,1,1
1.0001,0.99854,0.99088,0.9912,2,0,0
1.0028,0.99962,1.0085,1.0095,1,1,1
1.0029,1.0008,1.0038,1.0005,1,1,1
1.0025,0.9983,1.0056,1.0013,2,1,1
1.0025,0.99322,0.9981,0.99561,1,0,0
1.0028,1.0025,1.0064,1.0022,2,0,1
1.0026,0.9974,1.0054,1.0042,1,1,1
1.0001,0.99981,1.0164,0.99429,1,1,1
1.0001,0.99897,0.99433,1.0029,1,1,1
1.0024,0.99222,0.99761,0.99259,2,1,0
1.0001,0.99911,0.99739,1.0046,1,1,1
1.0025,0.99398,0.99892,0.99197,2,1,0
1.0026,0.99762,0.99874,0.99733,2,0,0
1.0001,0.99901,1.0001,1.0033,1,1,1
1.0024,0.99101,1,1.0035,1,1,1
1.0026,0.99516,0.99466,0.99446,2,0,0
1.0001,0.9993,1.0038,1.0033,2,1,1
1.0001,0.99875,0.99191,1.0036,2,1,1
1.0024,0.995,1.0004,0.99397,2,1,0
1.0001,0.99968,1.009,1.0029,1,1,1
1.0001,0.99955,1.0043,1.0043,2,1,1
1.0001,0.99939,1.0079,1.0027,1,1,1
1.0023,0.99601,0.99795,0.99615,2,0,0
1.0001,0.99979,1.0101,1.004,1,1,1
1.0024,0.99424,1.0002,1.0024,1,1,1
