,n,k
2951,5.8,4.4
2952,5.8,4.5
2953,5.8,4.6000000000000005
2954,5.8,4.7
2955,5.8,4.800000000000001
2956,5.8,4.9
2957,5.8,5.0
2958,5.9,0.0
2959,5.9,0.1
2960,5.9,0.2
2961,5.9,0.30000000000000004
2962,5.9,0.4
2963,5.9,0.5
2964,5.9,0.6000000000000001
2965,5.9,0.7000000000000001
2966,5.9,0.8
2967,5.9,0.9
2968,5.9,1.0
2969,5.9,1.1
2970,5.9,1.2000000000000002
2971,5.9,1.3
2972,5.9,1.4000000000000001
2973,5.9,1.5
2974,5.9,1.6
2975,5.9,1.7000000000000002
2976,5.9,1.8
2977,5.9,1.9000000000000001
2978,5.9,2.0
2979,5.9,2.1
2980,5.9,2.2
2981,5.9,2.3000000000000003
2982,5.9,2.4000000000000004
2983,5.9,2.5
2984,5.9,2.6
2985,5.9,2.7
2986,5.9,2.8000000000000003
2987,5.9,2.9000000000000004
2988,5.9,3.0
2989,5.9,3.1
2990,5.9,3.2
2991,5.9,3.3000000000000003
2992,5.9,3.4000000000000004
2993,5.9,3.5
2994,5.9,3.6
2995,5.9,3.7
2996,5.9,3.8000000000000003
2997,5.9,3.9000000000000004
2998,5.9,4.0
2999,5.9,4.1000000000000005
3000,5.9,4.2
3001,5.9,4.3
3002,5.9,4.4
3003,5.9,4.5
3004,5.9,4.6000000000000005
3005,5.9,4.7
3006,5.9,4.800000000000001
3007,5.9,4.9
3008,5.9,5.0
3009,6.0,0.0
3010,6.0,0.1
3011,6.0,0.2
3012,6.0,0.30000000000000004
3013,6.0,0.4
3014,6.0,0.5
3015,6.0,0.6000000000000001
3016,6.0,0.7000000000000001
3017,6.0,0.8
3018,6.0,0.9
3019,6.0,1.0
3020,6.0,1.1
3021,6.0,1.2000000000000002
3022,6.0,1.3
3023,6.0,1.4000000000000001
3024,6.0,1.5
3025,6.0,1.6
3026,6.0,1.7000000000000002
3027,6.0,1.8
3028,6.0,1.9000000000000001
3029,6.0,2.0
3030,6.0,2.1
3031,6.0,2.2
3032,6.0,2.3000000000000003
3033,6.0,2.4000000000000004
3034,6.0,2.5
3035,6.0,2.6
3036,6.0,2.7
3037,6.0,2.8000000000000003
3038,6.0,2.9000000000000004
3039,6.0,3.0
3040,6.0,3.1
3041,6.0,3.2
3042,6.0,3.3000000000000003
3043,6.0,3.4000000000000004
3044,6.0,3.5
3045,6.0,3.6
3046,6.0,3.7
3047,6.0,3.8000000000000003
3048,6.0,3.9000000000000004
3049,6.0,4.0
3050,6.0,4.1000000000000005
3051,6.0,4.2
3052,6.0,4.3
3053,6.0,4.4
3054,6.0,4.5
3055,6.0,4.6000000000000005
3056,6.0,4.7
3057,6.0,4.800000000000001
3058,6.0,4.9
3059,6.0,5.0
